SARNA.NET PATH	PLANET NAME	COORDINATES	SARNA.NET OVERHAUL PHASE	3025 AFFILIATION	REMARKS
/wiki/Renren	Renren	-177.21:410.02	0	No record	
/wiki/Rentz	Rentz	570.06:-98.71	0	Federated Suns	
/wiki/Repulse	Repulse	16.27:-399.94	0	Capellan Confederation	
/wiki/Rest_Stop	Rest Stop	801.11:326.72	0	?	
/wiki/Restitution	Restitution	-204.78:-347.42	0	No record	
/wiki/Revel	Revel	-400.60:-233.75	0	No record	
/wiki/Revivim	Revivim	-403.00:18.44	0	Lyran Commonwealth	
/wiki/Rexburg	Rexburg	-199.52:-69.84	0	Free Worlds League	
/wiki/Reykavis	Reykavis	-418.67:-202.04	0	Illyrian Palatinate	
/wiki/Rezak%27s_Hole	Rezak's Hole	418.42:339.10	0	No record	
/wiki/Richmond	Richmond	130.68:458.68	0	Draconis Combine	
/wiki/Richvale	Richvale	-275.64:176.46	0	Lyran Commonwealth	
/wiki/Ridderkerk	Ridderkerk	-46.27:351.25	2	Lyran Commonwealth	
/wiki/Ridgebrook	Ridgebrook	201.21:-321.87	0	Federated Suns	
/wiki/Riga_(HL)	Riga (HL)	-855.10:853.84	0	?	
/wiki/Rigil_Kentarus	Rigil Kentarus	-2.85:2.56	0	Lyran Commonwealth	
/wiki/Rijeka	Rijeka	-338.63:96.03	0	Lyran Commonwealth	
/wiki/Rio	Rio	95.38:-28.74	0	Federated Suns	
/wiki/Risin	Risin	483.19:227.51	0	Outworlds Alliance	
/wiki/Roadside	Roadside	-184.91:371.46	0	Lyran Commonwealth	
/wiki/Robinson	Robinson	232.73:-6.49	0	Federated Suns	
/wiki/Robsart	Robsart	170.74:-342.63	0	Federated Suns	
/wiki/Roche	Roche	66.70:1855.53	0	Clans	
/wiki/Rochelle	Rochelle	-113.70:-15.92	0	Free Worlds League	
/wiki/Rochers	Rochers	-278.22:-16.07	0	No record	
/wiki/Rochester	Rochester	226.95:3.05	0	Federated Suns	
/wiki/Rockland	Rockland	149.80:422.23	0	Draconis Combine	
/wiki/Rockwellawan	Rockwellawan	67.05:-486.77	0	Independent world	
/wiki/Rocky	Rocky	-16.65:24.92	0	No record	
/wiki/Rodigo	Rodigo	-17.32:393.38	2	Draconis Combine	
/wiki/Rohinjan	Rohinjan	-190.80:-303.04	0	Free Worlds League	
/wiki/Rollis	Rollis	150.33:-386.16	4	Capellan Confederation	
/wiki/Romita	Romita	-353.89:-253.89	0	Free Worlds League	
/wiki/Romulus	Romulus	-89.64:382.12	0	Lyran Commonwealth	
/wiki/Rondane	Rondane	-223.79:583.71	0	?	
/wiki/Rondon	Rondon	710.42:135.48	0	No record	
/wiki/Ronel	Ronel	95.57:-2.65	0	Capellan Confederation	
/wiki/Rosamond	Rosamond	178.48:-33.88	0	Federated Suns	
/wiki/Roscoff	Roscoff	546.40:43.48	0	No record	
/wiki/Rosendal	Rosendal	-42.14:-344.34	0	No record	
/wiki/Rosepine	Rosepine	583.76:-22.95	0	Federated Suns	
/wiki/Rosetta	Rosetta	-462.86:226.28	0	No record	
/wiki/Rosice	Rosice	-279.01:53.33	0	Lyran Commonwealth	
/wiki/Rosiclare	Rosiclare	478.63:-47.68	0	Federated Suns	
/wiki/Ross_248	Ross 248	?	?	ComStar	uncharted
/wiki/Rover_(planet)	Rover (planet)	822.59:207.38	0	?	
/wiki/Rowe	Rowe	332.94:48.39	0	Federated Suns	
/wiki/Roxborough	Roxborough	?	0	?	uncharted
/wiki/Royal	Royal	222.39:44.74	0	Federated Suns	
/wiki/Royal_Foxx	Royal Foxx	-196.17:-398.19	0	Magistracy of Canopus	
/wiki/Royalston	Royalston	136.63:-225.74	0	Federated Suns	
/wiki/Rubigen	Rubigen	30.49:217.86	2	Draconis Combine	
/wiki/Ruchbah	Ruchbah	57.34:-22.95	0	Federated Suns	
/wiki/Rudolpho	Rudolpho	533.58:157.72	0	Outworlds Alliance	
/wiki/Rukbat	Rukbat	42.10:109.56	0	Draconis Combine	
/wiki/Runrig	Runrig	48.89:-218.68	0	No record	
/wiki/Ruschegg	Ruschegg	-175.12:-323.37	0	Free Worlds League	
/wiki/Rushaven	Rushaven	473.23:212.53	0	Outworlds Alliance	
/wiki/Ryans_Fate	Ryans Fate	90.09:-419.53	0	No record	
/wiki/Ryde	Ryde	-45.32:92.39	0	Lyran Commonwealth	
/wiki/Ryerson	Ryerson	-75.42:-323.87	0	Free Worlds League	
/wiki/Rypful	Rypful	-505.65:369.63	0	No record	
/wiki/Rzhishchev	Rzhishchev	-294.47:-222.06	0	Free Worlds League	
/wiki/Saaremaa	Saaremaa	138.70:137.93	0	Draconis Combine	
/wiki/Sabanillas	Sabanillas	433.42:-177.62	0	Federated Suns	
/wiki/Sabhal_M%C3%B2r_Ostaig	Sabhal Mòr Ostaig	-253.34:238.95	0	No record	
/wiki/Sabik	Sabik	-12.66:57.49	0	Draconis Combine	
/wiki/Sakuranoki	Sakuranoki	282.06:161.11	?	Draconis Combine	
/wiki/Sackville	Sackville	-390.82:-129.91	0	Free Worlds League	
/wiki/Sadachbia	Sadachbia	80.53:36.60	0	Draconis Combine	
/wiki/Sadalbari	Sadalbari	137.67:43.17	0	Draconis Combine	
/wiki/Sadurni	Sadurni	-14.99:-346.83	0	Free Worlds League	
/wiki/Safe_Port	Safe Port	134.32:-289.03	0	Federated Suns	
/wiki/Saffel	Saffel	25.58:11.84	0	Federated Suns	
/wiki/Saginaw	Saginaw	299.37:-96.37	0	Federated Suns	
/wiki/Saiph	Saiph	4.64:-68.6	0	Capellan Confederation	Coordinates approximated
/wiki/Sakai	Sakai	109.26:207.45	0	Draconis Combine	
/wiki/Sakhalin_(CC)	Sakhalin (CC)	61.73:-142.68	0	Capellan Confederation	
/wiki/Sakhalin_(LC)	Sakhalin (LC)	-24.03:152.78	0	Lyran Commonwealth	
/wiki/Sakhara_V	Sakhara V	276.58:34.07	0	Federated Suns	
/wiki/Salardion	Salardion	-37.89:-397.43	0	No record	
/wiki/Salem	Salem	206.63:-162.26	0	Federated Suns	
/wiki/Salford	Salford	339.14:406.08	0	Draconis Combine	
/wiki/Salisberg	Salisberg	-315.41:454.68	0	No record	
/wiki/Salonika	Salonika	431.52:967.01	0	?	
/wiki/Saltillo	Saltillo	-310.50:-83.10	0	Free Worlds League	
/wiki/Saltural	Saltural	252.86:-44.25	0	No record	
/wiki/Saltville	Saltville	377.66:-100.15	0	No record	
/wiki/Salur	Salur	-80.08:-196.90	0	Free Worlds League	
/wiki/Salvende	Salvende	637.13:280.60	0	No record	
/wiki/Samantha	Samantha	191.28:-387.92	0	Taurian Concordat	
/wiki/San_Carlos	San Carlos	454.54:-396.98	0	No record	
/wiki/San_Nicolas	San Nicolas	-390.03:-169.55	0	Free Worlds League	
/wiki/Sanda	Sanda	322.40:196.20	0	Draconis Combine	
/wiki/Sanilac	Sanilac	147.22:-59.40	0	Federated Suns	
/wiki/Santa-Ana	Santa-Ana	665.19:202.34	0	No record	
/wiki/Santana	Santana	-198.69:260.29	0	Lyran Commonwealth	
/wiki/Santander_V	Santander V	77.80:481.00	0	Periphery	
/wiki/Santiago	Santiago	400.63:174.89	0	No record	
/wiki/Santiago_(JF)	Santiago (JF)	-362.41:924.71	0	?	
/wiki/Sanurcha_(FS)	Sanurcha (FS)	217.37:-304.99	0	No record	
/wiki/Saonara	Saonara	-171.17:-313.35	0	Free Worlds League	
/wiki/Sapienza	Sapienza	-418.15:146.26	0	Lyran Commonwealth	
/wiki/Sappho	Sappho	-59.76:-242.39	0	No record	
/wiki/Sappir	Sappir	-367.35:220.21	0	Lyran Commonwealth	
/wiki/Saravan	Saravan	-274.05:187.40	0	Lyran Commonwealth	
/wiki/Sardis	Sardis	-262.06:-165.16	0	No record	
/wiki/Sargasso	Sargasso	-216.70:270.19	0	Lyran Commonwealth	
/wiki/Sarikavak	Sarikavak	-425.41:8.35	0	Lyran Commonwealth	
/wiki/Sarkel	Sarkel	-89.76:-98.68	0	No record	
/wiki/Sarmaxa	Sarmaxa	53.20:-164.55	0	Capellan Confederation	
/wiki/Sarna	Sarna	55.02:-155.97	4	?	
/wiki/Sarpsborg	Sarpsborg	-149.66:32.26	0	Lyran Commonwealth	
/wiki/Sartu	Sartu	297.00:-345.26	0	No record	
/wiki/Satalice	Satalice	5.94:260.77	2	Draconis Combine	
/wiki/Sauk_City	Sauk City	276.37:-3.16	0	Federated Suns	
/wiki/Saumur	Saumur	377.51:69.62	0	No record	
/wiki/Saunemin	Saunemin	245.89:-56.79	0	Federated Suns	
/wiki/Savannah_(planet)	Savannah (planet)	-79.62:-46.57	0	Free Worlds League	
/wiki/Savinsville	Savinsville	141.79:358.70	0	Draconis Combine	
/wiki/Savonburg	Savonburg	497.73:-15.67	0	Federated Suns	
/wiki/Sawyer	Sawyer	250.30:395.41	0	Draconis Combine	
/wiki/Sax	Sax	-1.55:-273.95	0	Capellan Confederation	
/wiki/Scarborough	Scarborough	-15.51:-273.95	0	Free Worlds League	
/wiki/Scauld	Scauld	-432.67:306.26	5	No record	
/wiki/Scheat	Scheat	168.40:42.13	0	Draconis Combine	
/wiki/Schedar	Schedar	117.78:-21.39	0	Federated Suns	
/wiki/Schererville	Schererville	-339.12:-88.04	0	Free Worlds League	
/wiki/Scheuerheck	Scheuerheck	-147.88:-328.61	0	Free Worlds League	
/wiki/Schiedam	Schiedam	-328.53:-146.38	0	Free Worlds League	
/wiki/Schirmeck	Schirmeck	366.79:157.72	0	Draconis Combine	
/wiki/Schmitt	Schmitt	-304.47:-433.24	0	No record	
/wiki/Schrim	Schrim	594.88:201.39	0	No record	
/wiki/Schuyler	Schuyler	122.18:369.64	0	Draconis Combine	
/wiki/Schwartz	Schwartz	176.16:429.78	0	Draconis Combine	
/wiki/Scituate	Scituate	87.81:-221.54	0	Federated Suns	
/wiki/Scudder	Scudder	196.04:-96.63	0	Federated Suns	
/wiki/Sebha	Sebha	422.59:-415.72	0	No record	
/wiki/Second_Chance	Second Chance	-22.74:-130.71	0	Free Worlds League	
/wiki/Second_Try	Second Try	34.35:-116.63	0	Capellan Confederation	
/wiki/Segerica	Segerica	-27.27:-409.84	0	No record	
/wiki/Seginus	Seginus	-82.30:63.22	0	Lyran Commonwealth	
/wiki/Seiduts	Seiduts	-81.88:364.17	0	Lyran Commonwealth	
/wiki/Sekulmun	Sekulmun	212.06:-221.84	0	Federated Suns	
/wiki/Semenyih	Semenyih	-74.39:-162.76	0	Free Worlds League	
/wiki/Semichi	Semichi	299.37:-216.36	0	Federated Suns	
/wiki/Sendai	Sendai	?	0	No record	uncharted
/wiki/Sendalor	Sendalor	43.65:-268.77	0	Capellan Confederation	
/wiki/Senftenberg	Senftenberg	-208.68:8.02	0	Lyran Commonwealth	
/wiki/Senorbi	Senorbi	345.34:150.95	0	Draconis Combine	
/wiki/Sentarus	Sentarus	-220.28:527.05	0	?	
/wiki/Serenity	Serenity	390.33:-399.35	0	No record	
/wiki/Sertar	Sertar	312.54:294.40	0	Draconis Combine	
/wiki/Setubal	Setubal	44.19:237.52	2	Draconis Combine	
/wiki/Seuta_Bimyeong	Seuta Bimyeong	266.08:359.16	0	?	
/wiki/Sevon	Sevon	465.19:133.78	0	Outworlds Alliance	
/wiki/Sevren	Sevren	-44.47:313.25	2	Lyran Commonwealth	
/wiki/Shadow	Shadow	-9.83:1728.07	0	Clan Fire Mandrill	
/wiki/Shady_Palms	Shady Palms	801.66:-161.82	0	?	
/wiki/Shahr_Kord	Shahr Kord	-431.13:-11.37	0	Lyran Commonwealth	
/wiki/Shalaine	Shalaine	-528.91:130.12	0	?	
/wiki/Shardayne	Shardayne	4.60:248.91	0	No record	
/wiki/Sharpe	Sharpe	63.55:-208.94	0	No record	
/wiki/Sharqah	Sharqah	-220.57:-294.21	0	Free Worlds League	
/wiki/Shasta	Shasta	-218.03:-134.29	0	Free Worlds League	
/wiki/Shaul_Khala	Shaul Khala	219.21:134.29	0	Draconis Combine	
/wiki/Shaula	Shaula	-30.65:269.79	2	Draconis Combine	
/wiki/Shaun	Shaun	?	0	No record	uncharted
/wiki/Shaunavon	Shaunavon	160.14:-325.76	0	Federated Suns	
/wiki/Shawnee	Shawnee	552.49:-65.90	0	Federated Suns	
/wiki/Sheliak	Sheliak	64.36:289.99	2	Draconis Combine	
/wiki/Shensi	Shensi	53.76:-92.06	0	Capellan Confederation	
/wiki/Shenwan	Shenwan	-96.10:-223.45	0	Free Worlds League	
/wiki/Sheratan	Sheratan	40.84:-21.50	0	Capellan Confederation	
/wiki/Sheridan	Sheridan	-178.78:-57.32	0	Free Worlds League	
/wiki/Sheridan_(Clan_planet)	Sheridan (Clan planet)	124.70:1779.92	0	Clans	
/wiki/Sherwood	Sherwood	563.34:-119.53	0	Federated Suns	
/wiki/Shiba	Shiba	0.26:-333.55	0	Capellan Confederation	
/wiki/Shibukawa	Shibukawa	116.49:184.54	0	Draconis Combine	
/wiki/Shiloh	Shiloh	-88.08:-5.00	0	Free Worlds League	
/wiki/Shimoda	Shimoda	?	0	?	uncharted
/wiki/Shimonita	Shimonita	93.75:83.01	0	Draconis Combine	
/wiki/Shimonoseki	Shimonoseki	212.32:250.14	0	Draconis Combine	
/wiki/Shimosuwa	Shimosuwa	45.97:136.38	0	Draconis Combine	
/wiki/Shinonoi	Shinonoi	79.80:54.37	0	Draconis Combine	
/wiki/Shionoha	Shionoha	-5.68:135.34	0	Draconis Combine	
/wiki/Shipka	Shipka	80.12:-110.66	0	Capellan Confederation	
/wiki/Shipton	Shipton	-152.63:-521.38	0	No record	
/wiki/Shira	Shira	696.49:238.33	0	No record	
/wiki/Shiri	Shiri	650.34:151.73	0	No record	
/wiki/Shiro_III	Shiro III	-28.17:-294.72	0	Free Worlds League	
/wiki/Shirotori	Shirotori	18.08:189.69	2	Draconis Combine	
/wiki/Shitara	Shitara	41.58:88.21	0	Draconis Combine	
/wiki/Shoreham	Shoreham	123.71:-219.25	0	Federated Suns	
/wiki/Shubuta	Shubuta	459.51:-124.22	0	Federated Suns	
/wiki/Shuen_Wan	Shuen Wan	-37.20:-220.85	0	Free Worlds League	
/wiki/Shui-p%C3%A0o	Shui-pào	-7.79:-135.23	0	No record	
/wiki/Sialkot	Sialkot	-487.47:239.19	0	?	
/wiki/Sian	Sian	7.15:-231.29	0	Capellan Confederation	
/wiki/Sichuan	Sichuan	35.48:-109.12	0	No record	
/wiki/Sidon	Sidon	-465.19:183.83	0	No record	
/wiki/Siendou	Siendou	-113.90:-293.71	0	Free Worlds League	
/wiki/Sierpc	Sierpc	-288.06:44.25	0	Lyran Commonwealth	
/wiki/Sierra	Sierra	-410.92:-112.54	0	Free Worlds League	
/wiki/Sighisoara	Sighisoara	302.21:239.99	0	Draconis Combine	
/wiki/Sigma_Mare	Sigma Mare	6.46:-317.18	0	Capellan Confederation	
/wiki/Sigurd	Sigurd	-103.88:479.69	0	Oberon Confederation	
/wiki/Sikkim	Sikkim	331.52:333.35	0	?	
/wiki/Sileste	Sileste	-534.93:316.63	0	?	
/wiki/Silkeborg	Silkeborg	181.32:187.15	0	Draconis Combine	
/wiki/Silver	Silver	-338.92:-131.81	0	Free Worlds League	
/wiki/Simancas	Simancas	398.56:-124.60	0	No record	
/wiki/Simferopol	Simferopol	306.96:189.69	0	Draconis Combine	
/wiki/Simone	Simone	387.27:-380.60	0	No record	
/wiki/Simpson_Desert	Simpson Desert	-271.39:-100.01	0	Free Worlds League	
/wiki/Sindalin	Sindalin	104.74:-341.14	0	No record	
/wiki/Sinope	Sinope	382.27:196.77	0	Draconis Combine	
/wiki/Sirdar	Sirdar	127.07:-311.68	0	Federated Suns	
/wiki/Sirius	Sirius	-2.56:-7.85	0	Capellan Confederation	
/wiki/Siroc	Siroc	?	0	?	deep periphery
/wiki/Skallevoll	Skallevoll	37.29:435.92	2	Draconis Combine	
/wiki/Skandia	Skandia	22.74:251.47	2	Draconis Combine	
/wiki/Skaslien	Skaslien	220.51:-191.92	0	No record	
/wiki/Skat	Skat	93.24:27.04	0	Draconis Combine	
/wiki/Skepptana	Skepptana	529.50:-192.40	0	Federated Suns	
/wiki/Skiland	Skiland	-83.76:549.57	0	No record	
/wiki/Skokie	Skokie	-41.63:322.56	2	Draconis Combine	
/wiki/Skondia	Skondia	-31.80:55.52	0	Lyran Commonwealth	
/wiki/Skvorec	Skvorec	-158.08:-309.89	0	Free Worlds League	
/wiki/Skye	Skye	-57.01:51.74	0	Lyran Commonwealth	
/wiki/Skyfog	Skyfog	-59.91:-545.61	0	No record	
/wiki/Slaithwaite	Slaithwaite	325.70:395.93	0	Draconis Combine	
/wiki/Slewis	Slewis	-475.36:216.56	0	Periphery	
/wiki/Slocum	Slocum	58.11:-52.63	0	Capellan Confederation	
/wiki/Small_World	Small World	51.65:-7.07	0	Capellan Confederation	
/wiki/Smithon	Smithon	126.37:-435.74	0	No record	
/wiki/Smolensk	Smolensk	178.22:-130.71	0	Federated Suns	
/wiki/Smolnik	Smolnik	-253.16:111.64	0	Lyran Commonwealth	
/wiki/Smythe	Smythe	207.30:-209.77	0	No record	
/wiki/Snailzar	Snailzar	21.00:-102.15	0	No record	
/wiki/Snowdon	Snowdon	-343.68:480.18	0	No record	
/wiki/Sodertalje	Sodertalje	493.60:-236.92	0	Federated Suns	
/wiki/Sodus	Sodus	286.97:-65.64	0	Federated Suns	
/wiki/Soilihull	Soilihull	-188.09:46.55	0	Lyran Commonwealth	
/wiki/Solaris	Solaris	-122.22:-7.07	0	Lyran Commonwealth	
/wiki/Solor	Solor	-484.71:167.30	0	?	
/wiki/Somerset	Somerset	-159.48:425.69	0	Lyran Commonwealth	
/wiki/Son_Hoa	Son Hoa	-420.73:-36.74	0	Lyran Commonwealth	
/wiki/Songgang	Songgang	327.75:-299.67	0	Federated Suns	
/wiki/Sonnia	Sonnia	123.47:-42.21	0	Federated Suns	
/wiki/Sophie%27s_World	Sophie's World	-102.58:-131.87	0	Free Worlds League	
/wiki/Sornath	Sornath	669.56:125.72	0	No record	
/wiki/Sorsk	Sorsk	712.80:184.48	0	No record	
/wiki/Sorunda	Sorunda	-65.14:-122.85	0	Free Worlds League	
/wiki/Soul	Soul	377.11:281.13	0	Draconis Combine	
/wiki/Soverzene	Soverzene	87.10:317.15	2	Draconis Combine	
/wiki/Sparrevohn	Sparrevohn	343.53:-189.61	0	Federated Suns	
/wiki/Sparta	Sparta	-219.36:-209.03	0	No record	
/wiki/Spencer	Spencer	5.53:-492.97	0	Independent world	
/wiki/Spica	Spica	92.46:-239.31	0	Disputed world	
/wiki/Spirit_(planet)	Spirit (planet)	-222.63:-118.37	0	No record	
/wiki/Spittal	Spittal	59.18:344.53	2	Draconis Combine	
/wiki/Spitz	Spitz	221.00:-429.08	0	No record	
/wiki/St._Andre	St. Andre	65.60:-101.36	0	Capellan Confederation	
/wiki/St._Cyr	St. Cyr	509.63:-110.91	0	No record	
/wiki/St._Gall	St. Gall	-74.79:-88.27	0	No record	
/wiki/St._Ives	St. Ives	109.62:-214.40	0	Capellan Confederation	
/wiki/St._Jean	St. Jean	-462.82:1058.26	0	?	
/wiki/St._John	St. John	-13.45:400.87	2	Draconis Combine	
/wiki/St._Loris	St. Loris	89.89:-243.71	0	Capellan Confederation	
/wiki/St._Robert	St. Robert	433.16:-31.55	0	Federated Suns	
/wiki/Staffin	Staffin	105.67:-179.31	0	No record	
/wiki/Stafford	Stafford	-422.68:-308.74	0	Marian Hegemony	
/wiki/Stanley	Stanley	-413.50:111.64	0	Lyran Commonwealth	
/wiki/Stantsiya	Stantsiya	-392.41:-23.21	0	Lyran Commonwealth	
/wiki/Stanzach	Stanzach	14.46:315.83	2	Draconis Combine	
/wiki/Stapelfeld	Stapelfeld	218.00:395.93	0	Draconis Combine	
/wiki/Star%27s_End	Star's End	-83.24:432.15	2	Periphery	
/wiki/Stardawn	Stardawn	-334.89:113.37	0	No record	
/wiki/Starshine	Starshine	-373.43:-37.45	0	No record	
/wiki/Steeles	Steeles	291.35:-142.98	0	Federated Suns	
/wiki/Steelton	Steelton	-105.76:422.33	0	Lyran Commonwealth	
/wiki/Stein%27s_Folly	Stein's Folly	159.62:-201.78	0	Federated Suns	
/wiki/Steinhatchee	Steinhatchee	521.76:-97.68	0	Federated Suns	
/wiki/Stellaris	Stellaris	-300.04:106.46	0	No record	
/wiki/Sterling	Sterling	-191.54:-70.90	0	Free Worlds League	
/wiki/Sterlington	Sterlington	523.82:54.11	0	Federated Suns	
/wiki/Sternwerde	Sternwerde	63.79:250.41	0	Draconis Combine	
/wiki/Sterope	Sterope	266.76:-404.33	0	Taurian Concordat	
/wiki/Stettin	Stettin	-341.71:-297.04	0	No record	
/wiki/Stettin_(HL)	Stettin (HL)	-798.71:945.23	0	?	
/wiki/Stewart	Stewart	-119.07:-52.34	0	Free Worlds League	
/wiki/Stirling	Stirling	-423.81:180.55	0	No record	
/wiki/Stockpoll	Stockpoll	187.18:-169.50	0	No record	
/wiki/Stonarboi	Stonarboi	-99.03:311.91	0	No record	
/wiki/Storfors	Storfors	-312.09:202.50	0	Lyran Commonwealth	
/wiki/Stotzing	Stotzing	-348.24:-202.88	0	Free Worlds League	
/wiki/Stralsund	Stralsund	-643.64:729.83	0	?	
/wiki/Strana_Mechty	Strana Mechty	31.17:1754.07	0	Clans	
/wiki/Strandfontein	Strandfontein	-334.77:305.08	0	Lyran Commonwealth	
/wiki/Stratford	Stratford	525.89:39.26	0	Federated Suns	
/wiki/Strato_Domingo	Strato Domingo	9.70:1866.24	0	Clans	
/wiki/Strawn	Strawn	235.82:-91.16	0	Federated Suns	
/wiki/Streator	Streator	253.90:-76.31	0	Federated Suns	
/wiki/Sturganos	Sturganos	370.49:-46.10	0	No record	
/wiki/Sturgis	Sturgis	416.63:69.21	0	Federated Suns	
/wiki/Styk	Styk	42.10:-98.19	0	Capellan Confederation	
/wiki/Styriania	Styriania	-503.03:330.54	0	?	
/wiki/Styx	Styx	25.84:25.54	0	Draconis Combine	
/wiki/Suda_Bay	Suda Bay	242.29:941.22	0	?	
/wiki/Sudeten	Sudeten	-83.40:294.23	0	Lyran Commonwealth	
/wiki/Suetonius	Suetonius	-404.88:-319.59	0	Marian Hegemony	
/wiki/Suianheer	Suianheer	419.21:248.32	0	Draconis Combine	
/wiki/Suk_II	Suk II	-29.2:256.12	2	Lyran Commonwealth	
/wiki/Sulafat	Sulafat	48.30:185.85	0	Draconis Combine	
/wiki/Sullivan	Sullivan	412.75:-31.29	0	Federated Suns	
/wiki/Summer	Summer	-44.43:26.25	0	Lyran Commonwealth	
/wiki/Summerstide	Summerstide	533.34:-141.24	0	No record	
/wiki/Summit	Summit	-116.78:211.09	0	Lyran Commonwealth	
/wiki/Sumy	Sumy	37.93:-291.29	0	No record	
/wiki/Sun_Prairie	Sun Prairie	324.95:29.11	0	Federated Suns	
/wiki/Sunchon	Sunchon	?	0	No record	uncharted
/wiki/Sunnywood	Sunnywood	61.12:-401.77	0	No record	
/wiki/Surcin	Surcin	-91.19:198.79	0	Lyran Commonwealth	
/wiki/Susquehanna	Susquehanna	52.20:420.52	2	Draconis Combine	
/wiki/Susulatna	Susulatna	304.78:-187.00	0	Federated Suns	
/wiki/Sutama	Sutama	90.66:124.65	0	Draconis Combine	
/wiki/Suzano	Suzano	15.75:-114.34	0	Free Worlds League	
/wiki/Svalstad	Svalstad	-298.05:434.15	0	No record	
/wiki/Svarstaad	Svarstaad	-61.99:341.00	0	Lyran Commonwealth	
/wiki/Svelvik	Svelvik	17.31:411.47	2	Draconis Combine	
/wiki/Sverdlovsk	Sverdlovsk	340.95:185.58	0	Draconis Combine	
/wiki/Svinngarn	Svinngarn	-131.73:111.64	0	Lyran Commonwealth	
/wiki/Swales	Swales	302.14:35.18	0	No record	
/wiki/Swartklip	Swartklip	-359.53:331.37	0	Lyran Commonwealth	
/wiki/Sweet_Water	Sweet Water	-373.54:314.96	0	No record	
/wiki/Sylvan	Sylvan	422.84:3.08	0	Federated Suns	
/wiki/Sylvester_(planet)	Sylvester (planet)	363.15:-115.33	0	Federated Suns	
/wiki/Symington	Symington	-38.49:148.87	0	Lyran Commonwealth	
/wiki/Symsonia	Symsonia	486.19:-96.37	0	Federated Suns	
/wiki/Synsstad	Synsstad	-446.91:252.01	0	No record	
/wiki/Syrma	Syrma	-57.88:40.66	0	Lyran Commonwealth	Coordinates approximated
/wiki/Syrstart	Syrstart	-185.22:576.37	0	?	
/wiki/Szepes	Szepes	-232.11:-63.52	0	No record	
/wiki/Szombathely	Szombathely	-182.16:-84.62	0	No record	
/wiki/T-892	T-892	?	5	?	uncharted
/wiki/Tabayama	Tabayama	407.26:234.76	0	Draconis Combine	
/wiki/Taga	Taga	88.85:-208.87	0	Capellan Confederation	
/wiki/Tainjin	Tainjin	-364.77:275.40	0	Lyran Commonwealth	
/wiki/Talcott	Talcott	199.66:-124.73	0	Federated Suns	
/wiki/Talisker	Talisker	29.06:131.15	0	?	
/wiki/Talitha	Talitha	-34.11:-34.93	0	Free Worlds League	
/wiki/Tall_Trees	Tall Trees	0.77:-67.22	0	Capellan Confederation	
/wiki/Tallassee	Tallassee	146.77:3.92	0	No record	
/wiki/Tallin	Tallin	119.58:-268.97	0	Capellan Confederation	
/wiki/Tallmadge	Tallmadge	275.86:42.13	0	Federated Suns	
/wiki/Tamar	Tamar	-15.39:314.86	2	Lyran Commonwealth	
/wiki/Tamarind	Tamarind	-271.23:-83.98	0	Free Worlds League	
/wiki/Tamaron	Tamaron	-3.08:1842.61	0	Clan Coyote	
/wiki/Tamsalu	Tamsalu	167.37:165.69	0	Draconis Combine	
/wiki/Tancredi	Tancredi	429.29:94.20	0	Federated Suns	
/wiki/Mayadi	Mayadi	?	0	ComStar	uncharted
/wiki/Tangipahoa	Tangipahoa	588.90:-21.65	0	Federated Suns	
/wiki/Tangua	Tangua	-307.13:273.84	0	Lyran Commonwealth	
/wiki/Tanh_Linh	Tanh Linh	90.14:234.00	0	Draconis Combine	
/wiki/Tania_Australis	Tania Australis	-140.55:-65.13	0	Free Worlds League	
/wiki/Tania_Borealis	Tania Borealis	-106.67:-52.88	0	Free Worlds League	
/wiki/Tanis	Tanis	?	0	?	deep periphery
/wiki/Tanite_Worlds	Tanite Worlds	?	0	?	uncharted
/wiki/Tannil	Tannil	121.92:57.75	0	Draconis Combine	
/wiki/Tantallon	Tantallon	488.58:0.50	0	No record	
/wiki/Tantara	Tantara	101.24:-254.69	0	Capellan Confederation	
/wiki/Tanz	Tanz	648.25:231.31	0	No record	
/wiki/Tapachula	Tapachula	-260.57:-212.55	0	Free Worlds League	
/wiki/Tapihue	Tapihue	-293.47:187.66	0	Lyran Commonwealth	
/wiki/Taran%27s_World	Taran's World	-59.88:508.63	0	No record	
/wiki/Tarazed	Tarazed	126.04:253.27	0	Draconis Combine	
/wiki/Tarkio	Tarkio	317.18:-0.04	0	Federated Suns	
/wiki/Tarnby	Tarnby	266.56:432.11	0	Draconis Combine	
/wiki/Tarol_IV	Tarol IV	-229.33:-402.17	0	Magistracy of Canopus	
/wiki/Tathis	Tathis	84.42:1797.58	0	Clans	
/wiki/Tatlawiksuk	Tatlawiksuk	371.17:-191.70	0	Federated Suns	
/wiki/Tatopani	Tatopani	475.16:-7.04	0	No record	
/wiki/Tatsuno	Tatsuno	204.30:156.16	0	Draconis Combine	
/wiki/Taumaturgo	Taumaturgo	702.58:293.15	0	No record	
/wiki/Taurus	Taurus	191.24:-393.78	0	Taurian Concordat	
/wiki/Tawas	Tawas	135.59:-56.28	0	Federated Suns	
/wiki/Taygeta	Taygeta	198.28:-297.79	0	Federated Suns	
/wiki/Tazaraki	Tazaraki	182.37:-264.30	0	No record	
/wiki/Tchamba	Tchamba	-300.70:-148.68	0	Free Worlds League	
